,datetime,Count,description,temperature,wind speed,humidity
538,2014-05-23 10:00:00,677,mist,58.92800000000007,0,97.0
539,2014-05-23 11:00:00,811,light rain,58.92800000000007,1,96.0
540,2014-05-23 12:00:00,849,light intensity drizzle,59.27000000000007,1,96.0
541,2014-05-23 13:00:00,954,light rain,59.61200000000006,1,95.0
542,2014-05-23 14:00:00,1268,haze,60.458000000000006,1,90.0
543,2014-05-23 15:00:00,1682,mist,61.32200000000004,1,84.0
544,2014-05-23 16:00:00,1442,mist,63.89600000000005,1,80.0
545,2014-05-23 17:00:00,1090,mist,65.76800000000009,1,76.0
546,2014-05-23 18:00:00,1817,scattered clouds,67.55000000000001,1,72.0
547,2014-05-23 19:00:00,2560,light rain,67.64000000000001,1,71.0
548,2014-05-23 20:00:00,2447,mist,66.95600000000003,1,77.0
549,2014-05-23 21:00:00,2026,mist,66.29000000000002,1,80.0
550,2014-05-23 22:00:00,2006,light rain,66.48800000000006,1,88.0
551,2014-05-23 23:00:00,1481,light rain,66.47000000000006,2,88.0
552,2014-05-24 00:00:00,700,thunderstorm,63.518000000000086,2,89.0
553,2014-05-24 01:00:00,363,light rain,61.44800000000002,2,82.0
554,2014-05-24 02:00:00,249,mist,58.49600000000005,1,91.0
555,2014-05-24 03:00:00,225,mist,57.524000000000015,1,92.0
556,2014-05-24 04:00:00,175,mist,57.61400000000003,1,92.0
557,2014-05-24 05:00:00,211,mist,58.51400000000004,1,95.0
558,2014-05-24 06:00:00,217,light rain,58.29800000000003,1,92.0
559,2014-05-24 07:00:00,272,light rain,57.97400000000002,1,90.0
560,2014-05-24 08:00:00,373,light rain,57.254000000000055,1,91.0
561,2014-05-24 09:00:00,426,light rain,57.57800000000007,1,89.0
562,2014-05-24 10:00:00,471,sky is clear,57.61400000000003,2,88.0
563,2014-05-24 11:00:00,528,broken clouds,57.57800000000007,1,86.0
564,2014-05-24 12:00:00,556,broken clouds,58.15400000000005,1,92.0
565,2014-05-24 13:00:00,578,broken clouds,59.81000000000009,1,87.0
566,2014-05-24 14:00:00,628,scattered clouds,60.74600000000005,1,76.0
567,2014-05-24 15:00:00,1120,scattered clouds,63.12200000000004,1,72.0
568,2014-05-24 16:00:00,1674,moderate rain,64.99400000000009,1,74.0
569,2014-05-24 17:00:00,1154,light rain,66.27200000000005,1,76.0
570,2014-05-24 18:00:00,878,light rain,67.40600000000003,0,76.0
571,2014-05-24 19:00:00,748,light rain,67.91000000000008,0,63.0
572,2014-05-24 20:00:00,730,mist,66.16400000000004,1,67.0
573,2014-05-24 21:00:00,787,mist,63.66200000000006,1,87.0
574,2014-05-24 22:00:00,900,mist,61.483999999999995,1,79.0
575,2014-05-24 23:00:00,688,mist,60.98000000000005,2,99.0
576,2014-05-25 00:00:00,463,moderate rain,60.26000000000008,0,86.0
577,2014-05-25 01:00:00,350,light rain,58.87400000000001,0,89.0
578,2014-05-25 02:00:00,236,fog,58.064000000000036,1,90.0
579,2014-05-25 03:00:00,199,fog,57.542,1,98.0
580,2014-05-25 04:00:00,111,fog,57.07400000000001,4,93.0
581,2014-05-25 05:00:00,114,fog,56.516000000000005,1,96.0
582,2014-05-25 06:00:00,136,fog,55.99400000000007,1,98.0
583,2014-05-25 07:00:00,178,mist,55.43600000000007,1,97.0
584,2014-05-25 08:00:00,235,mist,54.788000000000046,0,98.0
585,2014-05-25 09:00:00,336,fog,53.67200000000004,1,98.0
586,2014-05-25 10:00:00,394,fog,52.86200000000006,1,93.0
587,2014-05-25 11:00:00,478,few clouds,54.28399999999999,1,93.0
588,2014-05-25 12:00:00,574,light rain,57.97400000000002,0,77.0
589,2014-05-25 13:00:00,602,light rain,63.08600000000007,3,63.0
590,2014-05-25 14:00:00,553,light rain,67.71200000000006,3,52.0
591,2014-05-25 15:00:00,703,scattered clouds,71.18600000000006,3,46.0
592,2014-05-25 16:00:00,718,scattered clouds,74.73200000000003,2,38.0
593,2014-05-25 17:00:00,696,light rain,77.32400000000001,2,31.0
594,2014-05-25 18:00:00,681,light rain,78.26000000000008,3,29.0
595,2014-05-25 19:00:00,597,broken clouds,78.98000000000005,5,28.0
596,2014-05-25 20:00:00,550,light rain,79.50200000000008,1,22.0
597,2014-05-25 21:00:00,635,broken clouds,79.73600000000008,4,26.0
598,2014-05-25 22:00:00,707,light rain,78.63800000000005,3,28.0
599,2014-05-25 23:00:00,595,broken clouds,77.01800000000009,3,38.0
600,2014-05-26 00:00:00,369,broken clouds,73.45400000000006,2,27.0
601,2014-05-26 01:00:00,228,broken clouds,68.28800000000004,3,46.0
602,2014-05-26 02:00:00,126,light rain,65.55200000000008,0,56.0
603,2014-05-26 03:00:00,153,scattered clouds,63.05,1,52.0
604,2014-05-26 04:00:00,132,broken clouds,61.64600000000005,1,52.0
605,2014-05-26 05:00:00,131,broken clouds,60.116000000000014,2,52.0
606,2014-05-26 06:00:00,148,broken clouds,59.018000000000086,2,59.0
607,2014-05-26 07:00:00,189,broken clouds,59.41400000000003,2,67.0
608,2014-05-26 08:00:00,220,broken clouds,59.504000000000055,1,63.0
609,2014-05-26 09:00:00,309,broken clouds,60.54800000000003,2,59.0
610,2014-05-26 10:00:00,414,overcast clouds,61.214000000000034,4,52.0
611,2014-05-26 11:00:00,446,broken clouds,63.03200000000002,5,52.0
612,2014-05-26 12:00:00,496,broken clouds,66.57800000000006,5,49.0
613,2014-05-26 13:00:00,593,light rain,71.18600000000006,6,43.0
614,2014-05-26 14:00:00,688,scattered clouds,75.308,5,38.0
615,2014-05-26 15:00:00,741,broken clouds,79.934,6,34.0
616,2014-05-26 16:00:00,691,broken clouds,82.11200000000005,6,32.0
617,2014-05-26 17:00:00,731,broken clouds,83.60600000000002,8,26.0
618,2014-05-26 18:00:00,658,broken clouds,84.97400000000002,6,27.0
619,2014-05-26 19:00:00,702,broken clouds,85.87400000000002,7,28.0
620,2014-05-26 20:00:00,634,broken clouds,86.16200000000006,8,25.0
621,2014-05-26 21:00:00,629,broken clouds,85.22600000000008,5,27.0
622,2014-05-26 22:00:00,476,broken clouds,84.16400000000004,8,28.0
623,2014-05-26 23:00:00,298,heavy intensity rain,83.03000000000004,6,32.0
624,2014-05-27 00:00:00,141,light rain,80.22200000000004,5,34.0
625,2014-05-27 01:00:00,77,broken clouds,76.60400000000006,5,36.0
626,2014-05-27 02:00:00,58,broken clouds,74.82200000000003,5,39.0
627,2014-05-27 03:00:00,159,light rain,73.86800000000008,4,41.0
628,2014-05-27 04:00:00,267,light rain,73.16600000000001,5,44.0
629,2014-05-27 05:00:00,459,overcast clouds,72.19400000000007,4,47.0
630,2014-05-27 06:00:00,859,overcast clouds,71.708,4,47.0
631,2014-05-27 07:00:00,1078,overcast clouds,70.10600000000002,4,47.0
632,2014-05-27 08:00:00,855,overcast clouds,68.342,3,49.0
633,2014-05-27 09:00:00,597,broken clouds,66.48800000000006,2,53.0
634,2014-05-27 10:00:00,576,broken clouds,65.066,0,56.0
635,2014-05-27 11:00:00,579,broken clouds,67.02800000000008,2,53.0
636,2014-05-27 12:00:00,597,broken clouds,71.16800000000009,2,53.0
637,2014-05-27 13:00:00,895,broken clouds,74.69600000000005,2,53.0
638,2014-05-27 14:00:00,971,broken clouds,78.63800000000005,2,44.0
639,2014-05-27 15:00:00,1157,broken clouds,82.09400000000008,2,39.0
640,2014-05-27 16:00:00,1434,sky is clear,83.58800000000005,1,
641,2014-05-27 17:00:00,1479,broken clouds,85.334,2,35.0
642,2014-05-27 18:00:00,1197,broken clouds,84.12800000000007,6,35.0
643,2014-05-27 19:00:00,925,light rain,83.94800000000004,5,45.0
644,2014-05-27 20:00:00,919,light rain,84.75800000000001,6,40.0
645,2014-05-27 21:00:00,756,broken clouds,84.25400000000005,5,45.0
646,2014-05-27 22:00:00,611,broken clouds,81.734,7,48.0
647,2014-05-27 23:00:00,358,light rain,80.36600000000001,7,54.0
648,2014-05-28 00:00:00,187,overcast clouds,78.40400000000005,8,57.0
649,2014-05-28 01:00:00,104,broken clouds,76.62200000000004,6,65.0
650,2014-05-28 02:00:00,78,broken clouds,74.55200000000008,4,64.0
651,2014-05-28 03:00:00,127,broken clouds,72.87800000000007,4,64.0
652,2014-05-28 04:00:00,196,broken clouds,70.592,3,69.0
653,2014-05-28 05:00:00,410,broken clouds,68.32400000000001,4,73.0
654,2014-05-28 06:00:00,873,overcast clouds,64.88600000000008,3,83.0
655,2014-05-28 07:00:00,1243,light rain,63.21200000000006,3,72.0
656,2014-05-28 08:00:00,981,overcast clouds,61.30400000000006,4,82.0
657,2014-05-28 09:00:00,716,overcast clouds,59.61200000000006,5,87.0
658,2014-05-28 10:00:00,687,overcast clouds,58.51400000000004,4,87.0
659,2014-05-28 11:00:00,730,overcast clouds,58.22600000000009,2,82.0
660,2014-05-28 12:00:00,690,overcast clouds,57.524000000000015,5,87.0
661,2014-05-28 13:00:00,892,overcast clouds,57.21800000000009,2,82.0
662,2014-05-28 14:00:00,1170,overcast clouds,56.93000000000004,5,82.0
663,2014-05-28 15:00:00,1597,overcast clouds,56.62400000000001,3,82.0
664,2014-05-28 16:00:00,1969,light rain,56.31800000000008,3,82.0
665,2014-05-28 17:00:00,2027,light rain,56.67800000000007,6,71.0
666,2014-05-28 18:00:00,1771,light rain,57.47000000000006,4,77.0
667,2014-05-28 19:00:00,1444,overcast clouds,58.02800000000006,5,67.0
668,2014-05-28 20:00:00,1487,overcast clouds,58.78399999999999,3,72.0
669,2014-05-28 21:00:00,1411,overcast clouds,57.776000000000096,5,72.0
670,2014-05-28 22:00:00,955,overcast clouds,57.57800000000007,4,72.0
671,2014-05-28 23:00:00,495,overcast clouds,56.58800000000005,7,76.0
672,2014-05-29 00:00:00,243,overcast clouds,55.97600000000009,4,71.0
673,2014-05-29 01:00:00,130,overcast clouds,55.58000000000004,4,71.0
674,2014-05-29 02:00:00,84,overcast clouds,54.788000000000046,5,71.0
675,2014-05-29 03:00:00,125,overcast clouds,54.59000000000002,4,71.0
676,2014-05-29 04:00:00,212,overcast clouds,53.978000000000065,4,71.0
677,2014-05-29 05:00:00,398,overcast clouds,53.024000000000015,5,71.0
678,2014-05-29 06:00:00,912,overcast clouds,52.66400000000003,4,71.0
679,2014-05-29 07:00:00,1172,overcast clouds,52.57400000000001,4,71.0
680,2014-05-29 08:00:00,983,overcast clouds,52.46600000000001,2,71.0
681,2014-05-29 09:00:00,748,overcast clouds,51.314000000000036,3,71.0
682,2014-05-29 10:00:00,665,broken clouds,51.116000000000014,3,71.0
683,2014-05-29 11:00:00,702,broken clouds,51.09800000000003,5,62.0
684,2014-05-29 12:00:00,740,scattered clouds,52.12400000000001,3,58.0
685,2014-05-29 13:00:00,923,broken clouds,54.05,3,62.0
686,2014-05-29 14:00:00,1236,broken clouds,56.444000000000074,4,58.0
687,2014-05-29 15:00:00,1655,scattered clouds,59.12600000000009,4,62.0
688,2014-05-29 16:00:00,1868,scattered clouds,61.28600000000007,3,55.0
689,2014-05-29 17:00:00,2160,scattered clouds,62.852000000000075,2,55.0
690,2014-05-29 18:00:00,2051,light rain,64.16600000000001,2,55.0
691,2014-05-29 19:00:00,1750,scattered clouds,64.07600000000009,3,55.0
692,2014-05-29 20:00:00,1790,scattered clouds,63.96800000000009,4,51.0
693,2014-05-29 21:00:00,1953,broken clouds,62.58200000000002,4,45.0
694,2014-05-29 22:00:00,1629,broken clouds,60.13399999999999,3,54.0
695,2014-05-29 23:00:00,801,broken clouds,58.352000000000075,3,62.0
696,2014-05-30 00:00:00,393,broken clouds,57.092,2,62.0
697,2014-05-30 01:00:00,201,broken clouds,56.24600000000005,2,66.0
698,2014-05-30 02:00:00,124,broken clouds,55.79600000000005,1,62.0
699,2014-05-30 03:00:00,175,broken clouds,55.77800000000006,0,62.0
700,2014-05-30 04:00:00,240,overcast clouds,55.32800000000007,0,58.0
701,2014-05-30 05:00:00,398,overcast clouds,55.23800000000004,0,54.0
702,2014-05-30 06:00:00,854,heavy intensity rain,54.932000000000016,1,66.0
703,2014-05-30 07:00:00,1171,light rain,54.30200000000008,0,71.0
704,2014-05-30 08:00:00,997,overcast clouds,54.30200000000008,3,58.0
705,2014-05-30 09:00:00,717,broken clouds,53.924000000000014,0,58.0
706,2014-05-30 10:00:00,731,broken clouds,52.98800000000004,1,58.0
707,2014-05-30 11:00:00,823,broken clouds,54.42800000000007,0,54.0
708,2014-05-30 12:00:00,870,broken clouds,57.48800000000004,1,55.0
709,2014-05-30 13:00:00,997,scattered clouds,61.934,2,59.0
710,2014-05-30 14:00:00,1308,scattered clouds,65.174,0,52.0
711,2014-05-30 15:00:00,1647,scattered clouds,68.43200000000002,0,49.0
712,2014-05-30 16:00:00,1808,broken clouds,70.484,2,46.0
713,2014-05-30 17:00:00,1747,broken clouds,71.54600000000005,2,46.0
714,2014-05-30 18:00:00,2245,broken clouds,72.77000000000007,2,43.0
715,2014-05-30 19:00:00,1443,broken clouds,73.94000000000003,3,46.0
716,2014-05-30 20:00:00,1316,broken clouds,74.75,2,38.0
717,2014-05-30 21:00:00,1495,broken clouds,74.93000000000004,4,46.0
718,2014-05-30 22:00:00,1470,scattered clouds,73.958,4,49.0
719,2014-05-30 23:00:00,1243,light rain,71.47400000000002,4,49.0
720,2014-05-31 00:00:00,768,moderate rain,64.31000000000009,3,63.0
721,2014-05-31 01:00:00,462,light rain,62.88800000000005,4,68.0
722,2014-05-31 02:00:00,331,scattered clouds,61.79000000000002,5,68.0
723,2014-05-31 03:00:00,261,few clouds,60.242,5,67.0
724,2014-05-31 04:00:00,145,sky is clear,58.73000000000005,5,67.0
725,2014-05-31 05:00:00,173,sky is clear,57.650000000000006,5,63.0
726,2014-05-31 06:00:00,255,sky is clear,56.62400000000001,4,63.0
727,2014-05-31 07:00:00,365,light rain,55.77800000000006,5,67.0
728,2014-05-31 08:00:00,497,sky is clear,55.07600000000009,6,67.0
729,2014-05-31 09:00:00,559,light rain,55.004000000000055,5,67.0
730,2014-05-31 10:00:00,626,light rain,56.24600000000005,7,59.0
731,2014-05-31 11:00:00,713,few clouds,59.432000000000016,5,59.0
732,2014-05-31 12:00:00,775,few clouds,62.42000000000006,6,55.0
733,2014-05-31 13:00:00,816,few clouds,64.4,9,45.0
734,2014-05-31 14:00:00,1265,few clouds,67.424,9,37.0
735,2014-05-31 15:00:00,1584,few clouds,68.36000000000008,10,30.0
736,2014-05-31 16:00:00,1551,few clouds,69.566,9,28.0
737,2014-05-31 17:00:00,1348,scattered clouds,70.55600000000004,6,35.0
738,2014-05-31 18:00:00,1470,scattered clouds,70.934,6,35.0
739,2014-05-31 19:00:00,1219,light rain,69.15200000000007,2,63.0
740,2014-05-31 20:00:00,1203,light rain,67.49600000000005,3,52.0
741,2014-05-31 21:00:00,1466,broken clouds,68.41400000000004,2,45.0
742,2014-05-31 22:00:00,1793,scattered clouds,68.41400000000004,3,46.0
743,2014-05-31 23:00:00,1616,scattered clouds,67.37000000000006,5,43.0
